qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
,9202405,perez,red_bull,,2,95.457,94.02600000000001,93.982
,9202405,alonso,aston_martin,,3,95.116,94.652,94.148
,9202405,norris,mclaren,,4,94.842,94.46000000000001,94.16499999999999
,9202405,piastri,mclaren,,5,95.01400000000001,94.65899999999999,94.273
,9202405,leclerc,ferrari,,6,94.797,94.399,94.289
,9202405,sainz,ferrari,,7,94.97,94.368,94.297
,9202405,russell,mercedes,,8,95.084,94.60900000000001,94.43299999999999
,9202405,hulkenberg,haas,,9,95.068,94.667,94.604
,9202405,bottas,sauber,,10,95.169,94.769,94.66499999999999
,9202405,stroll,aston_martin,,11,95.334,94.838,
,9202405,ricciardo,rb,,12,95.443,94.934,
,9202405,ocon,alpine,,13,95.356,95.223,
,9202405,albon,williams,,14,95.384,95.241,
,9202405,gasly,alpine,,15,95.287,95.463,
,9202405,zhou,sauber,,16,95.505,,
,9202405,kevin_magnussen,haas,,17,95.51599999999999,,
,9202405,hamilton,mercedes,,18,95.57300000000001,,
,9202405,tsunoda,rb,,19,95.74600000000001,,
,9202405,sargeant,williams,,20,96.358,,
,9202406,max_verstappen,red_bull,,1,87.689,87.566,87.241
,9202406,leclerc,ferrari,,2,88.081,87.533,87.382
,9202406,sainz,ferrari,,3,87.937,87.941,87.455
,9202406,perez,red_bull,,4,87.77199999999999,87.839,87.46000000000001
,9202406,norris,mclaren,,5,87.913,87.871,87.594
,9202406,piastri,mclaren,,6,88.032,87.721,87.675
,9202406,russell,mercedes,,7,88.15899999999999,88.095,88.06700000000001
,9202406,hamilton,mercedes,,8,88.167,87.697,88.107
,9202406,hulkenberg,haas,,9,88.383,88.2,88.146
,9202406,tsunoda,rb,,10,88.324,88.167,88.19200000000001
,9202406,stroll,aston_martin,,11,88.17699999999999,88.22200000000001,
,9202406,gasly,alpine,,12,87.976,88.324,
,9202406,ocon,alpine,,13,88.209,88.371,
,9202406,albon,williams,,14,88.343,88.413,
,9202406,alonso,aston_martin,,15,88.453,88.42699999999999,
,9202406,bottas,sauber,,16,88.463,,
,9202406,sargeant,williams,,17,88.487,,
,9202406,ricciardo,rb,,18,88.617,,
,9202406,kevin_magnussen,haas,,19,88.619,,
,9202406,zhou,sauber,,20,88.824,,
,9202407,max_verstappen,red_bull,,1,75.762,75.176,74.746
,9202407,piastri,mclaren,,2,75.94,75.407,74.82
,9202407,norris,mclaren,,3,75.91499999999999,75.371,74.837
,9202407,leclerc,ferrari,,4,75.82300000000001,75.328,74.97
,9202407,sainz,ferrari,,5,76.015,75.512,75.233
,9202407,russell,mercedes,,6,76.107,75.67099999999999,75.234
,9202407,tsunoda,rb,,7,75.894,75.358,75.465
,9202407,hamilton,mercedes,,8,76.604,75.67699999999999,75.504
,9202407,ricciardo,rb,,9,76.06,75.691,75.674
,9202407,hulkenberg,haas,,10,75.841,75.569,75.98
,9202407,perez,red_bull,,11,76.404,75.706,
,9202407,ocon,alpine,,12,76.361,75.906,
,9202407,stroll,aston_martin,,13,76.458,75.992,
,9202407,albon,williams,,14,76.524,76.2,
,9202407,gasly,alpine,,15,76.015,76.381,
,9202407,bottas,sauber,,16,76.626,,
,9202407,zhou,sauber,,17,76.834,,
,9202407,kevin_magnussen,haas,,18,76.854,,
,9202407,alonso,aston_martin,,19,76.917,,
,9202407,sargeant,williams,,20,,,
,9202408,leclerc,ferrari,,1,71.584,70.825,70.27
,9202408,piastri,mclaren,,2,71.5,70.756,70.424
,9202408,sainz,ferrari,,3,71.543,71.075,70.518
,9202408,norris,mclaren,,4,71.76,70.732,70.542
,9202408,russell,mercedes,,5,71.492,70.929,70.543
,9202408,max_verstappen,red_bull,,6,71.711,70.745,70.56700000000001
,9202408,hamilton,mercedes,,7,71.528,71.056,70.621
,9202408,tsunoda,rb,,8,71.852,71.106,70.858
,9202408,albon,williams,,9,71.623,71.216,70.94800000000001
,9202408,gasly,alpine,,10,71.714,70.896,71.311
,9202408,ocon,alpine,,11,71.887,71.285,
,9202408,ricciardo,rb,,12,71.785,71.482,
,9202408,stroll,aston_martin,,13,71.728,71.563,
,9202408,alonso,aston_martin,,14,72.019,,
,9202408,hulkenberg,haas,,14,71.876,71.44,
,9202408,sargeant,williams,,15,72.02,,
,9202408,kevin_magnussen,haas,,15,71.832,71.725,
,9202408,perez,red_bull,,16,72.06,,
,9202408,bottas,sauber,,17,72.512,,
,9202408,zhou,sauber,,18,73.028,,
,9202409,russell,mercedes,,1,73.013,71.742,72.0
,9202409,max_verstappen,red_bull,,2,72.36,72.549,72.0
,9202409,norris,mclaren,,3,72.959,72.201,72.021
,9202409,piastri,mclaren,,4,72.907,72.462,72.103
,9202409,ricciardo,rb,,5,73.24,72.572,72.178
,9202409,alonso,aston_martin,,6,73.117,72.635,72.228
,9202409,hamilton,mercedes,,7,72.851,71.979,72.28
,9202409,tsunoda,rb,,8,72.748,72.303,72.414
,9202409,stroll,aston_martin,,9,73.088,72.659,72.701
,9202409,albon,williams,,10,72.896,72.485,72.79599999999999
,9202409,leclerc,ferrari,,11,73.107,72.691,
,9202409,sainz,ferrari,,12,73.038,72.728,
,9202409,sargeant,williams,,13,73.063,72.736,
,9202409,kevin_magnussen,haas,,14,73.217,72.916,
,9202409,gasly,alpine,,15,73.289,72.94,
,9202409,perez,red_bull,,16,73.326,,
,9202409,bottas,sauber,,17,73.366,,
,9202409,ocon,alpine,,18,73.435,,
,9202409,hulkenberg,haas,,19,73.978,,
,9202409,zhou,sauber,,20,74.292,,
,9202410,norris,mclaren,,1,72.386,71.872,71.383
,9202410,max_verstappen,red_bull,,2,72.306,71.653,71.403
,9202410,hamilton,mercedes,,3,72.143,71.792,71.701
,9202410,russell,mercedes,,4,72.456,71.812,71.703
,9202410,leclerc,ferrari,,5,72.257,72.038,71.731
,9202410,sainz,ferrari,,6,72.403,71.874,71.736
,9202410,gasly,alpine,,7,72.651,72.07900000000001,71.857
,9202410,perez,red_bull,,8,72.477,72.054,72.061
,9202410,ocon,alpine,,9,72.691,72.109,72.125
,9202410,piastri,mclaren,,10,72.46000000000001,72.011,
,9202410,alonso,aston_martin,,11,72.505,72.128,
,9202410,bottas,sauber,,12,72.758,72.227,
,9202410,hulkenberg,haas,,13,72.708,72.31,
,9202410,stroll,aston_martin,,14,72.881,72.372,
,9202410,zhou,sauber,,15,72.88,72.738,
,9202410,kevin_magnussen,haas,,16,72.937,,
,9202410,tsunoda,rb,,17,72.985,,
,9202410,ricciardo,rb,,18,73.075,,
,9202410,albon,williams,,19,73.153,,
,9202410,sargeant,williams,,20,73.509,,
,9202411,max_verstappen,red_bull,,1,65.336,64.469,64.314
,9202411,norris,mclaren,,2,65.45,65.103,64.718
,9202411,russell,mercedes,,3,65.585,65.016,64.84
,9202411,sainz,ferrari,,4,65.263,65.016,64.851
,9202411,hamilton,mercedes,,5,65.541,65.053,64.903
,9202411,leclerc,ferrari,,6,65.509,65.104,65.044
,9202411,piastri,mclaren,,7,65.311,65.07,65.048
,9202411,perez,red_bull,,8,65.587,65.144,65.202
,9202411,hulkenberg,haas,,9,65.596,65.262,65.385
,9202411,ocon,alpine,,10,65.574,65.274,65.883
,9202411,ricciardo,rb,,11,65.569,65.289,
,9202411,kevin_magnussen,haas,,12,65.508,65.347,
,9202411,gasly,alpine,,13,65.598,65.359,
,9202411,tsunoda,rb,,14,65.563,65.412,
,9202411,alonso,aston_martin,,15,65.656,65.639,
,9202411,albon,williams,,16,65.736,,
,9202411,stroll,aston_martin,,17,65.819,,
,9202411,bottas,sauber,,18,65.847,,
,9202411,sargeant,williams,,19,65.856,,
,9202411,zhou,sauber,,20,66.061,,
,9202412,russell,mercedes,,1,90.106,86.723,85.819
,9202412,hamilton,mercedes,,2,89.547,86.77,85.99
,9202412,norris,mclaren,,3,91.596,86.559,86.03
,9202412,max_verstappen,red_bull,,4,91.342,86.79599999999999,86.203
,9202412,piastri,mclaren,,5,90.895,86.733,86.237
,9202412,hulkenberg,haas,,6,91.929,86.84700000000001,86.338
,9202412,sainz,ferrari,,7,90.557,86.843,86.509
,9202412,stroll,aston_martin,,8,91.41,86.938,86.58500000000001
,9202412,albon,williams,,9,91.135,86.93299999999999,86.64
,9202412,alonso,aston_martin,,10,91.264,86.73,86.917
,9202412,leclerc,ferrari,,11,90.496,87.09700000000001,
,9202412,sargeant,williams,,12,91.608,87.175,
,9202412,tsunoda,rb,,13,90.994,87.269,
,9202412,zhou,sauber,,14,91.19,87.867,
,9202412,ricciardo,rb,,15,91.291,87.949,
,9202412,bottas,sauber,,16,92.431,,
,9202412,kevin_magnussen,haas,,17,92.905,,
,9202412,ocon,alpine,,18,94.557,,
,9202412,perez,red_bull,,19,98.348,,
,9202412,gasly,alpine,,20,99.804,,
,9202413,norris,mclaren,,1,77.755,75.53999999999999,75.227
,9202413,piastri,mclaren,,2,77.504,75.785,75.249
,9202413,max_verstappen,red_bull,,3,77.087,75.77,75.273
,9202413,sainz,ferrari,,4,77.244,75.885,75.696
,9202413,hamilton,mercedes,,5,77.087,76.307,75.854
,9202413,leclerc,ferrari,,6,77.437,75.891,75.905
,9202413,alonso,aston_martin,,7,77.624,76.117,76.043
,9202413,stroll,aston_martin,,8,77.405,76.075,76.244
,9202413,ricciardo,rb,,9,77.05,76.202,76.447
,9202413,tsunoda,rb,,10,77.436,76.121,76.477
,9202413,hulkenberg,haas,,11,77.362,76.31700000000001,
,9202413,bottas,sauber,,12,77.487,76.384,
,9202413,albon,williams,,13,77.28,76.429,
,9202413,sargeant,williams,,14,77.77,76.543,
,9202413,kevin_magnussen,haas,,15,77.851,76.548,
,9202413,perez,red_bull,,16,77.886,,
,9202413,russell,mercedes,,17,77.968,,
,9202413,zhou,sauber,,18,78.037,,
,9202413,ocon,alpine,,19,78.049,,
,9202413,gasly,alpine,,20,78.166,,
,9202414,max_verstappen,red_bull,,1,114.938,113.837,113.15899999999999
,9202414,leclerc,ferrari,,2,115.34899999999999,114.193,113.75399999999999
,9202414,perez,red_bull,,3,115.13900000000001,114.47,113.765
,9202414,hamilton,mercedes,,4,115.69200000000001,114.037,113.83500000000001
,9202414,norris,mclaren,,5,115.582,114.358,113.981
,9202414,piastri,mclaren,,6,114.83500000000001,114.136,114.027
,9202414,russell,mercedes,,7,115.35300000000001,114.095,114.184
,9202414,sainz,ferrari,,8,115.169,114.112,114.477
,9202414,alonso,aston_martin,,9,115.489,114.25800000000001,114.765
,9202414,ocon,alpine,,10,115.417,114.46000000000001,114.81
,9202414,albon,williams,,11,115.72200000000001,114.473,
,9202414,gasly,alpine,,12,114.911,114.63499999999999,
,9202414,ricciardo,rb,,13,115.451,114.682,
,9202414,bottas,sauber,,14,115.531,114.76400000000001,
,9202414,stroll,aston_martin,,15,116.072,115.71600000000001,
,9202414,hulkenberg,haas,,16,116.30799999999999,,
,9202414,kevin_magnussen,haas,,17,116.5,,
,9202414,tsunoda,rb,,18,116.593,,
,9202414,sargeant,williams,,19,117.22999999999999,,
,9202414,zhou,sauber,,20,117.775,,
,9202415,norris,mclaren,,1,71.377,70.496,69.673
,9202415,max_verstappen,red_bull,,2,71.393,70.811,70.029
,9202415,piastri,mclaren,,3,71.541,70.505,70.172
,9202415,russell,mercedes,,4,71.049,70.55199999999999,70.244
,9202415,perez,red_bull,,5,71.006,70.678,70.416
,9202415,leclerc,ferrari,,6,71.37,70.689,70.582
,9202415,alonso,aston_martin,,7,71.493,70.845,70.633
,9202415,stroll,aston_martin,,8,71.518,70.661,70.857
,9202415,gasly,alpine,,9,71.718,70.815,70.977
,9202415,sainz,ferrari,,10,71.327,70.914,
,9202415,albon,williams,,10,,70.768,70.653
,9202415,hamilton,mercedes,,11,71.375,70.94800000000001,
,9202415,tsunoda,rb,,12,71.603,70.955,
,9202415,hulkenberg,haas,,13,71.832,71.215,
,9202415,kevin_magnussen,haas,,14,71.63,71.295,
,9202415,ricciardo,rb,,15,71.943,,
,9202415,ocon,alpine,,16,71.995,,
,9202415,bottas,sauber,,17,72.168,,
,9202415,zhou,sauber,,18,73.261,,
,9202415,sargeant,williams,,20,,,
,9202416,norris,mclaren,,1,79.911,79.727,79.327
,9202416,piastri,mclaren,,2,80.076,79.80799999999999,79.436
,9202416,russell,mercedes,,3,80.169,79.877,79.44
,9202416,leclerc,ferrari,,4,80.074,80.007,79.461
,9202416,sainz,ferrari,,5,80.149,79.799,79.467
,9202416,hamilton,mercedes,,6,80.477,79.64099999999999,79.513
,9202416,max_verstappen,red_bull,,7,80.226,79.662,80.02199999999999
,9202416,perez,red_bull,,8,80.598,80.21600000000001,80.062
,9202416,albon,williams,,9,80.542,80.314,80.299
,9202416,hulkenberg,haas,,10,80.781,80.411,80.339
,9202416,alonso,aston_martin,,11,80.617,80.42099999999999,
,9202416,ricciardo,rb,,12,80.901,80.479,
,9202416,kevin_magnussen,haas,,13,80.856,80.69800000000001,
,9202416,gasly,alpine,,14,80.748,80.738,
,9202416,ocon,alpine,,15,80.764,80.76599999999999,
,9202416,tsunoda,rb,,16,80.945,,
,9202416,stroll,aston_martin,,17,81.013,,
,9202416,colapinto,williams,,18,81.061,,
,9202416,bottas,sauber,,19,81.101,,
,9202416,zhou,sauber,,20,81.445,,
,9202417,leclerc,ferrari,,1,102.775,102.056,101.36500000000001
,9202417,piastri,mclaren,,2,103.033,102.598,101.686
,9202417,sainz,ferrari,,3,103.357,102.503,101.805
,9202417,perez,red_bull,,4,103.213,102.263,101.813
,9202417,russell,mercedes,,5,103.13900000000001,102.32900000000001,101.874
,9202417,max_verstappen,red_bull,,6,103.09700000000001,102.042,102.023
,9202417,hamilton,mercedes,,7,103.089,102.765,102.289
,9202417,alonso,aston_martin,,8,103.47200000000001,102.426,102.369
,9202417,colapinto,williams,,9,103.138,102.473,102.53
,9202417,albon,williams,,10,102.899,102.84,102.85900000000001
,9202417,bearman,haas,,11,103.471,102.968,
,9202417,tsunoda,rb,,12,103.337,103.035,
,9202417,hulkenberg,haas,,13,103.101,103.191,
,9202417,stroll,aston_martin,,14,103.37,103.404,
,9202417,gasly,alpine,,15,,103.179,
,9202417,ricciardo,rb,,15,103.547,,
,9202417,norris,mclaren,,16,103.60900000000001,,
,9202417,bottas,sauber,,17,103.618,,
,9202417,zhou,sauber,,18,104.24600000000001,,
,9202417,ocon,alpine,,19,104.50399999999999,,
,9202418,norris,mclaren,,1,90.002,90.007,89.525
,9202418,max_verstappen,red_bull,,2,90.157,89.68,89.72800000000001
,9202418,hamilton,mercedes,,3,90.393,89.929,89.84100000000001
,9202418,russell,mercedes,,4,90.811,90.15299999999999,89.867
,9202418,piastri,mclaren,,5,90.258,89.64,89.953
,9202418,hulkenberg,haas,,6,90.724,90.15,90.115
,9202418,alonso,aston_martin,,7,90.684,90.45,90.214
,9202418,tsunoda,rb,,8,90.71600000000001,90.289,90.354
,9202418,leclerc,ferrari,,9,90.786,89.747,
,9202418,sainz,ferrari,,10,90.67,90.108,
,9202418,albon,williams,,11,90.679,90.474,
,9202418,colapinto,williams,,12,90.70400000000001,90.481,
,9202418,perez,red_bull,,13,90.624,90.57900000000001,
,9202418,kevin_magnussen,haas,,14,90.82900000000001,90.65299999999999,
,9202418,ocon,alpine,,15,90.958,90.769,
,9202418,ricciardo,rb,,16,91.08500000000001,,
,9202418,stroll,aston_martin,,17,91.094,,
,9202418,gasly,alpine,,18,91.312,,
,9202418,bottas,sauber,,19,91.572,,
,9202418,zhou,sauber,,20,92.054,,
,9202419,norris,mclaren,,1,93.616,92.851,92.33
,9202419,max_verstappen,red_bull,,2,93.04599999999999,92.584,92.36099999999999
,9202419,sainz,ferrari,,3,93.556,92.836,92.652
,9202419,leclerc,ferrari,,4,93.241,92.962,92.74000000000001
,9202419,piastri,mclaren,,5,93.864,93.057,92.95
,9202419,russell,mercedes,,6,93.536,93.142,92.97399999999999
,9202419,gasly,alpine,,7,93.55,93.162,93.018
,9202419,alonso,aston_martin,,8,93.973,93.429,93.309
,9202419,kevin_magnussen,haas,,9,93.564,93.47399999999999,93.481
,9202419,perez,red_bull,,10,93.61099999999999,93.02000000000001,
,9202419,tsunoda,rb,,11,93.795,93.506,
,9202419,hulkenberg,haas,,12,93.601,93.544,
,9202419,ocon,alpine,,13,93.98599999999999,93.59700000000001,
,9202419,stroll,aston_martin,,14,94.033,93.759,
,9202419,lawson,rb,,15,93.339,,
,9202419,albon,williams,,16,94.051,,
,9202419,colapinto,williams,,17,94.062,,
,9202419,bottas,sauber,,18,94.152,,
,9202419,hamilton,mercedes,,19,94.154,,
,9202419,zhou,sauber,,20,94.22800000000001,,
,9202420,sainz,ferrari,,1,76.77799999999999,76.515,75.946
,9202420,max_verstappen,red_bull,,2,76.803,76.514,76.17099999999999
,9202420,norris,mclaren,,3,76.505,76.301,76.26
,9202420,leclerc,ferrari,,4,76.97200000000001,76.64099999999999,76.265
,9202420,russell,mercedes,,5,77.194,76.937,76.356
,9202420,hamilton,mercedes,,6,77.306,76.973,76.651
,9202420,kevin_magnussen,haas,,7,77.125,77.003,76.886
,9202420,gasly,alpine,,8,77.149,77.048,76.892
,9202420,albon,williams,,9,77.189,76.988,77.065
,9202420,hulkenberg,haas,,10,77.186,76.995,77.365
,9202420,tsunoda,rb,,11,77.182,77.129,
,9202420,lawson,rb,,12,77.38,77.162,
,9202420,alonso,aston_martin,,13,77.307,77.168,
,9202420,stroll,aston_martin,,14,77.407,77.294,
,9202420,bottas,sauber,,15,77.393,77.81700000000001,
,9202420,colapinto,williams,,16,77.55799999999999,,
,9202420,piastri,mclaren,,17,77.59700000000001,,
,9202420,perez,red_bull,,18,77.611,,
,9202420,ocon,alpine,,19,77.617,,
,9202420,zhou,sauber,,20,78.072,,
,9202421,norris,mclaren,,1,90.944,84.844,83.405
,9202421,russell,mercedes,,2,89.121,86.307,83.578
,9202421,tsunoda,rb,,3,89.172,86.464,84.111
,9202421,ocon,alpine,,4,89.17099999999999,86.206,84.475
,9202421,lawson,rb,,5,90.758,85.654,84.48400000000001
,9202421,leclerc,ferrari,,6,89.839,86.09700000000001,84.525
,9202421,albon,williams,,7,89.072,84.657,84.657
,9202421,piastri,mclaren,,8,90.114,84.686,84.686
,9202421,alonso,aston_martin,,9,90.207,88.998,88.998
,9202421,stroll,aston_martin,,10,90.58,86.334,
,9202421,bottas,sauber,,11,90.633,86.47200000000001,
,9202421,max_verstappen,red_bull,,12,88.52199999999999,87.771,
,9202421,perez,red_bull,,13,90.035,88.158,
,9202421,sainz,ferrari,,14,90.303,89.406,
,9202421,gasly,alpine,,15,89.42,89.614,
,9202421,hamilton,mercedes,,16,91.15,,
,9202421,bearman,haas,,17,91.229,,
,9202421,colapinto,williams,,18,91.27,,
,9202421,hulkenberg,haas,,19,91.623,,
,9202421,zhou,sauber,,20,92.263,,
,9202422,russell,mercedes,,1,93.186,92.779,92.312
,9202422,sainz,ferrari,,2,93.48400000000001,92.711,92.41
,9202422,gasly,alpine,,3,93.691,92.87899999999999,92.664
,9202422,leclerc,ferrari,,4,93.446,93.01599999999999,92.783
,9202422,max_verstappen,red_bull,,5,93.299,93.08500000000001,92.797
,9202422,norris,mclaren,,6,93.592,93.09899999999999,93.00800000000001
,9202422,tsunoda,rb,,7,93.789,93.089,93.029
,9202422,piastri,mclaren,,8,93.45,93.024,93.033
,9202422,hulkenberg,haas,,9,93.92,93.114,93.062
,9202422,hamilton,mercedes,,10,93.225,92.56700000000001,108.106
,9202422,ocon,alpine,,11,93.968,93.221,
,9202422,kevin_magnussen,haas,,12,93.991,93.297,
,9202422,zhou,sauber,,13,94.07900000000001,93.566,
,9202422,colapinto,williams,,14,93.74600000000001,93.749,
,9202422,lawson,rb,,15,94.087,94.257,
,9202422,perez,red_bull,,16,94.155,,
,9202422,alonso,aston_martin,,17,94.25800000000001,,
,9202422,albon,williams,,18,94.425,,
,9202422,bottas,sauber,,19,94.43,,
,9202422,stroll,aston_martin,,20,94.48400000000001,,
,9202423,max_verstappen,red_bull,,1,81.57900000000001,80.687,80.52
,9202423,russell,mercedes,,2,81.241,81.069,80.575
,9202423,norris,mclaren,,3,81.578,80.983,80.77199999999999
,9202423,piastri,mclaren,,4,81.821,81.121,80.82900000000001
,9202423,leclerc,ferrari,,5,81.27799999999999,81.0,80.852
,9202423,hamilton,mercedes,,6,81.637,81.095,81.011
,9202423,sainz,ferrari,,7,81.447,81.199,81.041
,9202423,alonso,aston_martin,,8,81.608,81.208,81.251
,9202423,perez,red_bull,,9,81.675,81.425,81.425
,9202423,kevin_magnussen,haas,,10,81.89099999999999,81.387,81.5
,9202423,gasly,alpine,,11,81.843,81.437,
,9202423,zhou,sauber,,12,82.10300000000001,81.501,
,9202423,bottas,sauber,,13,81.92699999999999,81.731,
,9202423,tsunoda,rb,,14,82.364,81.771,
,9202423,stroll,aston_martin,,15,82.011,81.911,
,9202423,albon,williams,,16,82.39,,
,9202423,lawson,rb,,17,82.411,,
,9202423,hulkenberg,haas,,18,82.44200000000001,,
,9202423,colapinto,williams,,19,82.594,,
,9202423,ocon,alpine,,20,82.714,,
,9202424,norris,mclaren,,1,83.682,83.098,82.595
,9202424,piastri,mclaren,,2,83.64,83.199,82.804
,9202424,sainz,ferrari,,3,83.487,82.985,82.824
,9202424,hulkenberg,haas,,4,83.72200000000001,83.03999999999999,82.886
,9202424,max_verstappen,red_bull,,5,83.51599999999999,82.998,82.945
,9202424,gasly,alpine,,6,83.548,83.086,82.98400000000001
,9202424,russell,mercedes,,7,83.678,83.283,83.132
,9202424,alonso,aston_martin,,8,83.794,83.268,83.196
,9202424,bottas,sauber,,9,83.481,83.34100000000001,83.20400000000001
,9202424,perez,red_bull,,10,83.559,83.379,83.264
,9202424,tsunoda,rb,,11,83.735,83.419,
,9202424,lawson,rb,,12,83.733,83.47200000000001,
,9202424,stroll,aston_martin,,13,83.729,83.78399999999999,
,9202424,leclerc,ferrari,,14,83.30199999999999,83.833,
,9202424,kevin_magnussen,haas,,15,83.632,83.877,
,9202424,albon,williams,,16,83.821,,
,9202424,zhou,sauber,,17,83.88,,
,9202424,hamilton,mercedes,,18,83.887,,
,9202424,colapinto,williams,,19,83.912,,
,9202424,doohan,alpine,,20,84.105,,
,9202501,norris,mclaren,,1,75.912,75.41499999999999,75.096
,9202501,piastri,mclaren,,2,76.062,75.468,75.18
,9202501,max_verstappen,red_bull,,3,76.018,75.565,75.481
,9202501,russell,mercedes,,4,75.971,75.798,75.54599999999999
,9202501,tsunoda,rb,,5,76.225,76.009,75.67
,9202501,albon,williams,,6,76.245,76.017,75.737
,9202501,leclerc,ferrari,,7,76.029,75.827,75.755
,9202501,hamilton,ferrari,,8,76.213,75.919,75.973
,9202501,gasly,alpine,,9,76.328,76.112,75.98
,9202501,sainz,williams,,10,76.36,75.931,76.062
,9202501,hadjar,rb,,11,76.354,76.175,
,9202501,alonso,aston_martin,,12,76.288,76.453,
,9202501,stroll,aston_martin,,13,76.369,76.483,
,9202501,doohan,alpine,,14,76.315,76.863,
,9202501,bortoleto,sauber,,15,76.51599999999999,77.52,
,9202501,antonelli,mercedes,,16,76.525,,
,9202501,hulkenberg,sauber,,17,76.57900000000001,,
,9202501,lawson,red_bull,,18,77.094,,
,9202501,ocon,haas,,19,77.14699999999999,,
,9202501,bearman,haas,,20,,,
,9202502,piastri,mclaren,,1,91.59100000000001,91.2,90.64099999999999
,9202502,russell,mercedes,,2,91.295,91.307,90.723
,9202502,norris,mclaren,,3,90.983,90.787,90.793
,9202502,max_verstappen,red_bull,,4,91.424,91.142,90.81700000000001
,9202502,hamilton,ferrari,,5,91.69,91.501,90.92699999999999
,9202502,leclerc,ferrari,,6,91.57900000000001,91.45,91.021
,9202502,hadjar,rb,,7,91.162,91.253,91.07900000000001
,9202502,antonelli,mercedes,,8,91.676,91.59,91.10300000000001
,9202502,tsunoda,rb,,9,91.238,91.26,91.638
,9202502,albon,williams,,10,91.503,91.595,91.706
,9202502,ocon,haas,,11,91.876,91.625,
,9202502,hulkenberg,sauber,,12,91.92099999999999,91.632,
,9202502,alonso,aston_martin,,13,91.719,91.688,
,9202502,stroll,aston_martin,,14,91.923,91.773,
,9202502,sainz,williams,,15,91.628,91.84,
,9202502,gasly,alpine,,16,91.992,,
,9202502,bearman,haas,,17,92.018,,
,9202502,doohan,alpine,,18,92.092,,
,9202502,bortoleto,sauber,,19,92.14099999999999,,
,9202502,lawson,red_bull,,20,92.174,,
,9202503,max_verstappen,red_bull,,1,87.943,87.502,86.983
,9202503,norris,mclaren,,2,87.845,87.146,86.995
,9202503,piastri,mclaren,,3,87.687,87.507,87.027
,9202503,leclerc,ferrari,,4,87.92,87.555,87.299
,9202503,russell,mercedes,,5,87.843,87.4,87.318
,9202503,antonelli,mercedes,,6,87.968,87.639,87.555
,9202503,hadjar,rb,,7,88.27799999999999,87.775,87.569
,9202503,hamilton,ferrari,,8,87.94200000000001,87.61,87.61
,9202503,albon,williams,,9,88.218,87.783,87.615
,9202503,bearman,haas,,10,88.22800000000001,87.711,87.867
,9202503,gasly,alpine,,11,88.186,87.822,
,9202503,sainz,williams,,12,88.209,87.836,
,9202503,alonso,aston_martin,,13,88.337,87.89699999999999,
,9202503,lawson,rb,,14,88.554,87.906,
,9202503,tsunoda,red_bull,,15,87.967,88.0,
,9202503,hulkenberg,sauber,,16,88.57,,
,9202503,bortoleto,sauber,,17,88.622,,
,9202503,ocon,haas,,18,88.696,,
,9202503,doohan,alpine,,19,88.877,,
,9202503,stroll,aston_martin,,20,89.271,,
,9202504,piastri,mclaren,,1,91.392,90.45400000000001,89.84100000000001
,9202504,russell,mercedes,,2,91.494,90.664,90.009
,9202504,leclerc,ferrari,,3,91.45400000000001,90.724,90.175
,9202504,antonelli,mercedes,,4,91.41499999999999,90.71600000000001,90.213
,9202504,gasly,alpine,,5,91.462,90.643,90.21600000000001
,9202504,norris,mclaren,,6,91.107,90.56,90.267
,9202504,max_verstappen,red_bull,,7,91.303,91.019,90.423
,9202504,sainz,williams,,8,91.59100000000001,90.844,90.68
,9202504,hamilton,ferrari,,9,91.219,91.009,90.77199999999999
,9202504,tsunoda,red_bull,,10,91.751,91.22800000000001,91.303
,9202504,doohan,alpine,,11,91.414,91.245,
,9202504,hadjar,rb,,12,91.59100000000001,91.271,
,9202504,alonso,aston_martin,,13,91.634,91.886,
,9202504,ocon,haas,,14,91.594,,
,9202504,albon,williams,,15,92.03999999999999,,
,9202504,hulkenberg,sauber,,16,92.06700000000001,,
,9202504,lawson,rb,,17,92.16499999999999,,
,9202504,bortoleto,sauber,,18,92.186,,
,9202504,stroll,aston_martin,,19,92.283,,
,9202504,bearman,haas,,20,92.37299999999999,,
,9202505,max_verstappen,red_bull,,1,87.77799999999999,87.529,87.294
,9202505,piastri,mclaren,,2,87.901,87.545,87.304
,9202505,russell,mercedes,,3,88.282,87.599,87.407
,9202505,leclerc,ferrari,,4,88.55199999999999,87.866,87.67
,9202505,antonelli,mercedes,,5,88.128,87.798,87.866
,9202505,sainz,williams,,6,88.354,88.024,88.164
,9202505,hamilton,ferrari,,7,88.372,88.102,88.201
,9202505,tsunoda,red_bull,,8,88.226,87.99,88.20400000000001
,9202505,gasly,alpine,,9,88.42099999999999,88.025,88.367
,9202505,norris,mclaren,,10,87.805,87.481,
,9202505,albon,williams,,11,88.279,88.10900000000001,
,9202505,lawson,rb,,12,88.561,88.191,
,9202505,alonso,aston_martin,,13,88.548,88.303,
